id,employee_id,date,status,note,created_at
321,291,2025-07-21,Absent,Weight realize education price any important PM anyone their.,2024-09-07T03:52:55
322,1705,2024-05-02,Leave,Music decade bag effort on old.,2025-07-14T08:06:28
323,1295,2025-05-24,Present,Identify contain buy model operation education party.,2025-05-10T15:28:28
324,255,2024-02-21,Absent,Close exist performance majority rather tree.,2025-06-06T12:34:43
325,178,2025-07-08,Absent,During country town design imagine air discover candidate.,2024-05-14T09:52:08
326,879,2025-05-25,Leave,Consider course pressure drug that stop citizen experience officer speech.,2024-10-06T04:12:29
327,633,2025-05-16,Absent,However particular stuff their hospital yard fill.,2024-08-14T16:54:50
328,452,2025-06-01,Leave,Wind that at pull gun lose central son wind.,2024-07-26T00:35:24
329,1015,2024-09-15,Leave,Throw will majority if animal state eye.,2025-02-12T04:05:15
330,975,2025-06-13,Present,Very bill radio with real foot kind top.,2023-11-03T08:24:17
331,938,2024-02-23,Present,Or most development whole girl.,2025-01-30T15:09:21
332,474,2025-03-07,Absent,Model near fear early let few page last art old.,2025-06-09T12:17:09
333,1948,2024-06-07,Leave,Chair product research month week table friend create hospital training.,2025-07-10T18:26:25
334,1811,2023-11-18,Leave,Establish energy choice summer possible.,2024-01-13T08:06:49
335,442,2024-04-20,Absent,Allow billion type capital political example part.,2025-09-09T09:35:45
336,1836,2025-01-29,Leave,Option meet everyone reduce rule better station activity.,2024-07-21T01:56:25
337,1371,2025-05-24,Leave,Would hope city every wall say significant rule position affect.,2025-09-05T11:53:18
338,1395,2025-10-11,Leave,Task despite phone who food chance fear.,2025-06-19T07:41:09
339,172,2024-06-03,Present,New body final opportunity feel number key quality.,2024-06-22T21:55:50
340,1872,2025-04-28,Absent,Stage single describe challenge business ten with method.,2024-11-15T14:02:07
341,1605,2024-08-14,Absent,Politics model system detail hundred someone us.,2024-01-30T17:30:21
342,1103,2025-02-13,Present,Could effect exist even stay middle star your.,2025-03-24T08:23:09
343,678,2025-05-13,Absent,National point crime moment grow physical important describe point whatever.,2025-02-07T03:34:24
344,326,2024-11-17,Leave,How move have catch past hour.,2024-04-14T15:01:29
345,1861,2025-01-28,Absent,Tree sister home almost method.,2025-02-01T21:32:07
346,437,2024-09-03,Leave,Husband anything event per customer policy commercial name.,2025-04-04T18:32:45
347,870,2023-11-05,Absent,Together politics nation both inside operation statement TV growth.,2024-04-18T04:35:50
348,408,2025-05-01,Leave,Wait seven paper drive.,2023-11-23T13:11:19
349,1595,2024-05-28,Present,Local Congress account individual brother.,2025-02-12T02:22:03
350,1753,2025-05-08,Present,Late offer fund heavy on join voice.,2024-04-14T02:57:30
351,882,2025-01-17,Present,Surface seat government soldier position yourself describe actually store direction arrive.,2025-09-19T23:59:48
352,1572,2025-04-08,Present,Heavy vote news newspaper wrong billion site like gun far.,2024-10-06T17:22:51
353,1,2025-10-28,Leave,Else lose sister class than single close money around.,2025-05-11T00:02:44
354,1228,2024-11-06,Leave,Service degree technology method however step for character opportunity.,2023-12-17T02:47:33
355,290,2024-05-01,Leave,Class four time bill situation music office but.,2025-03-09T00:52:38
356,862,2025-09-03,Leave,Same compare Republican scientist should rest begin out think.,2025-08-09T05:03:29
357,1093,2024-03-22,Leave,Compare wish around under want.,2024-03-09T17:09:24
358,1480,2024-06-01,Leave,Here level news single through itself apply moment local individual.,2025-02-13T23:49:23
359,975,2025-06-14,Leave,Job exactly play movement decade.,2024-03-23T22:02:27
360,601,2024-08-28,Present,Way family true cell bed.,2024-12-29T01:38:43
361,1366,2025-01-31,Leave,Now during hour stock who.,2024-05-07T19:42:40
362,967,2024-04-28,Absent,Success world it interesting character doctor eye single.,2024-11-25T11:56:30
363,677,2025-08-10,Present,Alone environmental pay term.,2024-05-25T16:50:45
364,645,2025-09-11,Present,Same campaign fire station nor develop.,2025-01-18T02:38:31
365,814,2024-09-09,Leave,Back identify firm simple notice century language loss behavior economic.,2025-06-19T16:56:51
366,901,2025-03-02,Present,Finally go language class purpose support protect.,2024-07-25T09:13:19
367,97,2025-05-25,Leave,Indeed crime since down toward process nature talk identify meeting.,2025-08-24T20:48:41
368,1209,2025-08-02,Absent,Pm dark cover foot under free old guess power.,2025-07-24T04:25:10
369,1764,2025-08-26,Leave,Contain better others lot enough pretty suddenly force help clear.,2023-12-02T02:24:52
370,1936,2025-01-03,Absent,Respond local employee turn bring three form throughout chance.,2024-03-23T00:05:57
371,74,2025-03-15,Absent,Situation everyone total take power serious performance.,2024-03-07T02:38:36
372,770,2025-05-15,Leave,Example threat increase explain air clearly student sport far.,2024-06-24T23:59:45
373,1215,2024-03-20,Present,Knowledge recently site seek clearly energy bit budget fish skill.,2025-10-24T20:22:18
374,1401,2024-09-16,Leave,Career every much bed party arm leader.,2024-08-11T11:18:06
375,264,2024-10-03,Leave,Detail measure recently office pressure too movement thing finally.,2024-04-14T15:37:12
376,1120,2025-02-06,Absent,Win point poor she question suffer truth.,2025-08-24T17:55:51
377,1978,2025-02-23,Leave,Peace director film top heart.,2024-11-30T05:57:04
378,811,2024-11-24,Leave,Something open street church ahead teacher area full.,2024-04-10T16:28:18
379,676,2025-08-14,Leave,Set ok assume blood enjoy off including range.,2025-06-01T01:09:17
380,1764,2024-02-15,Absent,Decision let worker fine wide experience national cost.,2025-03-14T11:19:20
381,597,2024-09-07,Present,Fire alone citizen amount move pass sign remember of according.,2025-04-13T15:28:02
382,861,2024-09-11,Absent,Common fish region live suggest wind.,2024-10-01T13:27:20
383,1683,2024-01-30,Leave,Produce blue control time goal program decade than.,2025-01-10T22:54:55
384,485,2024-06-21,Present,History go live study you part standard authority line live notice.,2024-09-28T17:09:44
385,204,2024-02-20,Present,Town mention life base many nature situation seven into western.,2024-08-09T06:46:43
386,179,2025-01-16,Absent,Performance end quickly to control send.,2024-03-10T07:21:45
387,782,2023-11-04,Leave,Increase pass base air operation.,2024-06-12T10:16:52
388,1449,2024-07-17,Leave,Law scene measure two century for media full throw adult.,2024-09-17T06:56:21
389,651,2025-03-22,Absent,Off explain already whether believe.,2023-11-16T04:09:26
390,1975,2024-07-14,Present,Consumer late city low born.,2023-11-21T07:14:16
391,349,2024-04-06,Absent,Somebody information thousand decision large drug fire reach check even.,2024-09-01T18:13:48
392,1533,2025-03-19,Present,Miss be according hold accept game technology.,2024-07-07T20:22:06
393,204,2024-05-22,Leave,Ahead water board garden close paper form partner no.,2023-11-05T07:22:25
394,85,2023-12-18,Absent,Offer none hard cultural very.,2024-12-06T22:46:04
395,1468,2024-11-09,Leave,Memory brother in often room guess back clearly.,2023-11-04T15:24:28
396,1345,2024-12-08,Present,Level past management something.,2024-06-10T00:50:55
397,1466,2025-06-28,Present,Marriage here apply picture also relate see office catch.,2024-08-01T10:02:33
398,1537,2024-09-15,Absent,Use put summer cold religious peace beyond go concern music.,2024-08-20T02:32:19
399,512,2024-05-12,Present,Hotel threat institution area fear deep add.,2024-05-31T09:48:39
400,473,2024-11-03,Leave,Thus tend sing save enter federal five account hit year budget.,2024-12-04T06:30:51
401,757,2025-10-04,Leave,Prepare necessary group life board citizen dinner image better enough.,2025-02-19T07:24:23
402,251,2025-07-27,Leave,Start PM available more forward their media grow throw born.,2025-08-13T06:04:24
403,667,2024-07-05,Present,Window whose west add central.,2024-09-26T03:25:54
404,297,2023-12-10,Leave,Season manager similar space toward program.,2024-10-18T01:05:16
405,1350,2024-04-09,Present,Live I particular better dream continue move source.,2024-08-06T16:08:46
406,876,2025-05-05,Absent,Already success leg tough fill success operation consider music name.,2025-10-19T17:17:11
407,818,2024-11-21,Present,Charge simple item scene member subject hit what.,2025-03-08T10:29:29
408,409,2025-09-28,Leave,Movie policy record miss moment water wind environment people office.,2024-07-01T12:11:28
409,1834,2024-05-09,Present,Particular sea federal look within.,2024-08-20T11:01:45
410,1714,2024-12-04,Absent,Method coach beat Republican full more happy.,2024-08-13T00:22:08
411,1505,2024-06-12,Present,Author make with allow more grow analysis order almost.,2025-02-08T19:09:08
412,1638,2024-05-04,Leave,Ability appear change outside painting minute.,2025-08-24T13:46:30
413,1056,2025-06-25,Absent,Onto final in begin simply suffer art magazine trial.,2023-11-16T02:11:37
414,161,2024-09-12,Leave,Call throw item hard such soldier.,2025-01-23T22:04:21
415,1373,2024-03-04,Absent,Necessary enter almost force level trouble significant free.,2024-12-01T12:22:38
416,1047,2025-06-24,Absent,Particular certainly serious wish hit able still similar best.,2023-12-01T23:09:16
417,1396,2023-11-05,Absent,Service represent discuss draw story bill protect school various.,2024-11-11T11:30:09
418,1953,2024-08-15,Absent,Plant or dark citizen break issue behavior financial itself.,2024-09-30T07:12:23
419,631,2025-03-08,Present,Population establish story pull minute stand system pass.,2023-12-12T19:51:10
420,61,2025-10-11,Present,House dog drop create course total.,2025-10-02T01:43:48
421,951,2025-05-04,Leave,Town next serious wish near heart around increase hot camera.,2024-10-24T05:44:28
422,599,2025-10-13,Absent,Actually from be bad know else president keep.,2025-02-14T02:50:24
423,1669,2024-09-21,Leave,Response sell itself real low central hair week become oil TV.,2025-03-14T18:38:51
424,1564,2025-04-26,Absent,Mother rather your east line system agent reduce court case look.,2025-05-28T03:26:09
425,1512,2024-06-30,Absent,Newspaper sell evidence four nation election suffer democratic enough same.,2024-09-05T07:04:12
426,961,2023-11-14,Absent,Great by rest we whom trouble.,2025-07-03T09:39:31
427,249,2025-01-04,Leave,Beautiful another one loss want Republican class society.,2025-10-18T22:05:02
428,1820,2024-03-07,Absent,Meeting image prevent sport industry recognize visit north this.,2024-04-16T19:22:18
429,1841,2024-12-29,Absent,Concern recent meet public wrong city guy he health stay.,2024-03-18T07:27:41
430,1684,2024-03-10,Leave,Particular set kid positive help last career.,2025-10-16T08:04:10
431,1690,2025-11-01,Absent,Sure responsibility mean statement be final affect science of.,2025-09-23T18:53:38
432,1778,2024-02-04,Present,Skill wonder cold describe.,2024-05-22T15:44:12
433,1027,2023-12-03,Present,Middle nation continue always example attorney cost.,2024-10-04T08:44:59
434,199,2025-04-04,Absent,Common road really visit quickly return little.,2025-10-29T13:22:42
435,501,2025-08-24,Present,Reach stay determine soon operation join sometimes.,2024-04-14T14:23:48
436,1552,2024-09-07,Present,Garden sister manager cover investment.,2024-03-08T07:56:28
437,1814,2023-12-07,Absent,Former first people statement light.,2024-09-16T18:20:46
438,455,2023-11-29,Present,Technology PM born dark television fall white allow.,2025-02-02T22:00:40
439,1446,2024-06-04,Absent,Training impact like relate policy nearly collection base.,2024-02-13T08:10:02
440,404,2024-03-09,Present,Which remember general trial baby.,2025-05-15T13:55:25
441,681,2023-12-25,Absent,Leader close fill military clearly beautiful chair product always audience.,2025-01-30T02:29:20
442,1505,2025-08-23,Absent,Under skin play lot just bit continue.,2025-01-09T21:04:28
443,949,2025-05-13,Leave,Something nation want very hear than down market.,2024-08-27T23:37:00
444,1036,2024-08-17,Absent,Industry debate contain any idea.,2024-01-03T11:52:15
445,828,2023-11-26,Present,Dinner book skill deal event boy test.,2024-11-03T18:42:00
446,929,2023-11-04,Present,Care important order religious.,2025-02-11T05:33:54
447,383,2025-08-10,Absent,Involve nor center cultural citizen economic.,2025-04-23T22:35:15
448,48,2025-08-22,Absent,Into actually increase lose him begin task after activity allow special.,2024-04-11T14:18:43
449,1473,2024-12-21,Absent,Such most my turn eight should situation short to.,2025-06-03T05:55:39
450,876,2024-10-13,Absent,Finally human industry crime sister nor western drug majority side.,2025-07-04T18:56:18
451,92,2025-08-22,Absent,Far consumer pressure budget central art.,2024-01-19T22:53:42
452,1179,2024-05-11,Leave,Least threat Mr do human.,2025-08-12T01:33:07
453,1380,2024-04-02,Absent,Support why amount large year defense move.,2025-02-20T20:20:05
454,40,2025-07-14,Leave,Be finally black yeah majority material talk factor.,2025-04-27T22:36:03
455,1918,2024-08-19,Absent,I international at office leader well color while least data.,2024-12-23T22:24:29
456,1458,2024-09-27,Present,Conference plant enter wrong news feel technology open.,2025-08-26T07:46:57
457,874,2024-06-19,Present,Hard center film small similar white.,2025-08-25T22:45:36
458,1943,2025-06-20,Present,Hear one start every operation.,2023-12-14T01:51:50
459,862,2023-12-06,Leave,Throughout thank consumer respond join force occur maybe.,2024-10-29T01:24:10
460,1263,2024-10-02,Absent,Already scene young nice choice suddenly where teacher magazine.,2025-08-25T16:37:27
461,763,2024-11-13,Absent,Conference general this agree step four never yourself art.,2025-01-16T07:14:22
462,1761,2024-02-28,Leave,Our not lose that well sea.,2024-05-22T01:54:40
463,429,2025-02-09,Present,Including American scene join him personal building to.,2025-10-19T04:29:17
464,790,2025-01-17,Absent,Production start her from religious before born.,2024-07-19T13:31:59
465,1017,2025-07-22,Absent,Capital case test watch alone if marriage knowledge force reduce wind.,2025-03-26T17:49:22
