id,order_id,customer_id,date,amount,status,created_at
1347,SO-20251347,1112,2024-03-21,21822.01,Cancelled,2023-03-13T22:25:01
1348,SO-20251348,1731,2022-03-03,32997.30,Shipped,2024-03-02T15:46:41
1349,SO-20251349,1299,2022-03-13,14198.26,Pending,2023-05-09T03:32:45
1350,SO-20251350,180,2023-09-19,40306.69,Pending,2025-06-26T05:34:07
1351,SO-20251351,184,2024-07-13,32498.75,Shipped,2021-10-31T21:26:55
1352,SO-20251352,213,2022-06-07,24845.43,Pending,2023-03-18T09:53:30
1353,SO-20251353,1298,2024-09-26,22232.96,Pending,2024-01-28T21:04:50
1354,SO-20251354,1368,2021-06-20,14530.73,Shipped,2023-07-06T16:10:12
1355,SO-20251355,434,2023-05-03,11182.82,Shipped,2020-11-23T07:26:57
1356,SO-20251356,1130,2020-11-04,19084.94,Completed,2021-10-03T06:48:38
1357,SO-20251357,1754,2022-06-05,23505.23,Pending,2025-02-05T08:47:24
1358,SO-20251358,719,2025-03-14,48382.42,Shipped,2020-11-10T06:49:40
1359,SO-20251359,846,2021-08-14,45404.28,Shipped,2023-04-24T07:38:08
1360,SO-20251360,16,2022-11-15,46983.86,Completed,2023-06-03T22:09:19
1361,SO-20251361,1040,2021-11-13,14216.04,Cancelled,2025-05-21T01:09:22
1362,SO-20251362,630,2022-04-23,41932.28,Shipped,2023-03-29T23:08:31
1363,SO-20251363,1379,2023-11-18,12115.64,Shipped,2022-06-08T18:19:51
1364,SO-20251364,67,2025-07-15,825.73,Completed,2025-04-01T10:43:41
1365,SO-20251365,1619,2020-11-03,18751.57,Cancelled,2024-04-09T16:08:57
1366,SO-20251366,687,2024-10-08,8562.02,Shipped,2024-12-01T10:11:58
1367,SO-20251367,496,2022-02-18,27809.19,Shipped,2022-03-08T06:46:27
1368,SO-20251368,395,2023-05-18,30832.58,Shipped,2022-07-22T00:54:26
1369,SO-20251369,1697,2022-10-25,2626.47,Shipped,2025-09-22T23:46:18
1370,SO-20251370,264,2020-12-09,46972.62,Shipped,2024-03-16T12:58:54
1371,SO-20251371,1492,2025-08-25,8727.18,Cancelled,2023-07-11T07:20:14
1372,SO-20251372,1060,2023-06-06,7964.26,Completed,2022-03-09T04:19:45
1373,SO-20251373,204,2022-03-31,35515.74,Completed,2022-09-30T01:22:36
1374,SO-20251374,1033,2021-08-20,5962.72,Shipped,2021-01-02T11:30:22
1375,SO-20251375,1727,2021-07-26,38120.48,Cancelled,2022-04-27T01:00:50
1376,SO-20251376,1715,2023-07-04,27667.63,Cancelled,2021-05-18T15:42:58
1377,SO-20251377,418,2021-11-25,4708.06,Pending,2025-07-10T04:30:01
1378,SO-20251378,896,2022-09-14,626.33,Completed,2022-09-17T03:43:08
1379,SO-20251379,57,2024-11-16,30924.08,Pending,2020-12-26T13:16:16
1380,SO-20251380,1172,2024-07-30,19151.12,Completed,2021-05-05T12:05:54
1381,SO-20251381,930,2021-02-15,31741.43,Cancelled,2022-08-15T14:33:08
1382,SO-20251382,383,2021-05-09,12024.11,Completed,2022-03-06T04:01:12
1383,SO-20251383,609,2022-05-12,9731.75,Completed,2023-03-16T05:38:37
1384,SO-20251384,1488,2022-03-30,39012.45,Shipped,2024-10-07T16:33:17
1385,SO-20251385,1578,2025-08-25,13060.96,Pending,2022-08-27T01:50:33
1386,SO-20251386,564,2021-08-28,4194.02,Completed,2024-03-12T12:51:19
1387,SO-20251387,1285,2024-03-09,1205.88,Pending,2022-11-05T22:31:34
1388,SO-20251388,228,2022-01-15,22983.43,Pending,2023-03-16T01:09:51
1389,SO-20251389,220,2021-07-23,7134.68,Cancelled,2025-02-09T23:59:45
1390,SO-20251390,1833,2020-12-30,9072.35,Pending,2025-03-18T11:26:41
1391,SO-20251391,1013,2021-08-03,42238.95,Completed,2023-03-06T13:11:54
1392,SO-20251392,801,2024-12-10,5078.55,Pending,2025-08-09T20:15:45
1393,SO-20251393,848,2023-06-20,3725.12,Pending,2021-05-20T03:14:36
1394,SO-20251394,431,2023-11-12,34382.45,Shipped,2022-01-04T12:02:04
1395,SO-20251395,1823,2022-10-31,15713.57,Shipped,2023-11-19T20:54:26
1396,SO-20251396,1656,2025-02-22,8097.13,Cancelled,2025-07-02T21:49:29
1397,SO-20251397,21,2022-02-24,45186.73,Pending,2025-02-07T04:51:42
1398,SO-20251398,241,2020-11-16,48797.00,Cancelled,2022-07-10T08:44:12
1399,SO-20251399,992,2021-06-17,49746.06,Pending,2021-12-10T14:25:22
1400,SO-20251400,325,2023-01-10,26111.34,Cancelled,2022-08-05T22:11:15
1401,SO-20251401,1898,2025-05-03,6123.60,Pending,2024-11-06T04:30:54
1402,SO-20251402,1098,2021-04-20,1200.76,Completed,2021-07-07T19:05:09
1403,SO-20251403,443,2024-08-17,43350.37,Pending,2024-03-19T12:23:22
1404,SO-20251404,1841,2022-08-01,10887.04,Cancelled,2021-10-09T03:31:51
1405,SO-20251405,284,2023-04-06,11027.07,Completed,2021-02-07T10:46:00
1406,SO-20251406,549,2022-02-07,13719.64,Completed,2024-10-16T11:54:26
1407,SO-20251407,1953,2025-05-25,4643.89,Cancelled,2022-12-21T04:00:57
1408,SO-20251408,957,2021-07-10,37272.46,Shipped,2022-01-31T22:08:15
1409,SO-20251409,894,2022-06-14,25657.19,Shipped,2022-08-26T17:08:20
1410,SO-20251410,1889,2024-12-10,9693.06,Completed,2022-04-10T10:18:48
1411,SO-20251411,406,2025-10-15,34368.52,Cancelled,2024-08-20T12:34:27
1412,SO-20251412,1970,2023-05-23,19671.65,Cancelled,2023-11-11T15:57:39
1413,SO-20251413,340,2022-10-14,39715.27,Shipped,2023-10-24T04:34:55
1414,SO-20251414,888,2023-10-12,44148.72,Shipped,2020-12-23T22:41:39
1415,SO-20251415,1222,2024-06-28,37366.61,Cancelled,2022-02-03T01:37:09
1416,SO-20251416,1276,2023-05-14,5422.58,Shipped,2021-12-19T22:36:02
1417,SO-20251417,880,2021-02-19,10026.05,Cancelled,2023-02-11T12:03:01
1418,SO-20251418,766,2025-01-03,44899.84,Pending,2024-05-05T13:46:11
1419,SO-20251419,921,2022-08-06,8404.09,Pending,2022-10-29T23:12:20
1420,SO-20251420,1963,2020-11-25,25592.27,Shipped,2021-08-06T12:53:56
1421,SO-20251421,602,2021-06-19,30213.91,Cancelled,2022-04-10T22:48:48
1422,SO-20251422,816,2021-01-16,1545.50,Completed,2023-07-14T18:38:00
1423,SO-20251423,1657,2021-11-18,16167.92,Completed,2023-03-18T11:54:22
1424,SO-20251424,733,2023-02-01,12303.64,Completed,2025-10-02T15:24:14
1425,SO-20251425,1346,2025-04-03,18614.43,Completed,2023-03-17T04:46:24
1426,SO-20251426,1597,2021-12-14,15756.92,Pending,2024-10-16T17:15:50
1427,SO-20251427,653,2025-01-15,34430.21,Cancelled,2025-07-07T23:58:32
1428,SO-20251428,438,2025-08-13,23295.56,Cancelled,2024-01-08T08:25:16
1429,SO-20251429,1841,2024-08-10,11670.80,Pending,2021-06-12T12:51:36
1430,SO-20251430,790,2021-02-01,14216.53,Completed,2021-11-03T01:27:19
1431,SO-20251431,1080,2021-12-02,10912.30,Cancelled,2024-09-03T10:02:41
1432,SO-20251432,1467,2022-09-02,30414.82,Pending,2025-09-12T01:50:22
1433,SO-20251433,1176,2024-12-02,44638.57,Shipped,2025-05-19T01:32:46
1434,SO-20251434,1398,2024-05-03,37822.25,Cancelled,2023-01-27T23:43:47
1435,SO-20251435,1666,2023-08-21,16040.06,Completed,2021-11-13T06:52:21
1436,SO-20251436,102,2024-03-28,40146.12,Shipped,2024-12-19T13:14:17
1437,SO-20251437,96,2025-07-08,49513.47,Shipped,2025-04-09T15:43:38
1438,SO-20251438,245,2023-12-17,6248.43,Completed,2020-12-31T00:46:02
1439,SO-20251439,1232,2023-12-24,16377.39,Shipped,2021-10-26T11:00:52
1440,SO-20251440,485,2025-04-15,28841.87,Cancelled,2020-11-02T21:32:53
1441,SO-20251441,37,2024-08-06,32201.15,Pending,2021-04-01T09:35:24
1442,SO-20251442,1868,2021-07-25,23115.50,Completed,2022-09-13T01:51:55
1443,SO-20251443,1724,2021-07-06,48344.34,Pending,2024-01-01T01:56:26
1444,SO-20251444,1835,2021-01-29,26696.68,Pending,2025-06-10T18:23:18
1445,SO-20251445,691,2021-02-16,32256.54,Pending,2024-06-15T17:35:48
1446,SO-20251446,963,2022-03-19,4801.23,Shipped,2024-08-30T02:33:36
1447,SO-20251447,1482,2022-04-14,15084.86,Cancelled,2025-09-20T00:24:31
1448,SO-20251448,1544,2024-11-12,17323.93,Pending,2023-05-24T19:45:42
1449,SO-20251449,1140,2021-06-15,38741.94,Shipped,2022-03-15T17:52:09
1450,SO-20251450,1255,2024-12-05,2401.28,Cancelled,2025-04-20T17:24:03
1451,SO-20251451,1427,2022-02-15,49199.14,Shipped,2022-06-02T19:14:22
1452,SO-20251452,1739,2022-04-07,32072.80,Pending,2022-06-24T20:31:09
1453,SO-20251453,1727,2023-04-10,18726.61,Pending,2022-05-19T13:08:11
1454,SO-20251454,60,2022-10-15,11239.52,Pending,2022-04-02T00:28:13
1455,SO-20251455,285,2022-01-18,5301.53,Cancelled,2022-08-02T10:30:54
1456,SO-20251456,1765,2021-02-18,34395.57,Shipped,2025-10-27T13:44:02
1457,SO-20251457,464,2024-10-02,8551.06,Completed,2021-04-25T11:51:48
1458,SO-20251458,1483,2021-08-11,45118.71,Cancelled,2022-05-22T17:30:45
1459,SO-20251459,1672,2024-02-13,45148.89,Pending,2025-07-05T07:31:47
1460,SO-20251460,1914,2021-12-22,34427.65,Pending,2021-09-14T00:11:40
1461,SO-20251461,532,2022-11-01,44171.80,Pending,2022-07-19T01:36:01
1462,SO-20251462,227,2023-02-10,2447.77,Cancelled,2021-12-05T12:16:02
1463,SO-20251463,154,2022-06-24,13223.17,Shipped,2024-09-06T22:04:45
1464,SO-20251464,553,2022-12-25,34948.31,Completed,2022-09-28T14:58:03
1465,SO-20251465,1195,2024-05-13,23061.65,Completed,2022-02-06T02:51:09
1466,SO-20251466,654,2021-12-28,43101.65,Shipped,2022-07-03T18:00:19
1467,SO-20251467,1305,2025-10-27,22366.65,Pending,2025-04-22T09:25:09
1468,SO-20251468,1069,2022-06-04,26403.07,Shipped,2024-12-12T20:48:26
1469,SO-20251469,1355,2021-04-24,24530.69,Cancelled,2020-12-28T06:16:10
1470,SO-20251470,660,2024-02-12,38643.57,Shipped,2024-06-15T22:41:16
1471,SO-20251471,463,2022-01-20,4635.38,Cancelled,2023-03-08T15:52:42
1472,SO-20251472,1457,2022-06-08,4185.57,Completed,2025-09-15T01:02:37
1473,SO-20251473,1351,2024-12-07,32374.36,Completed,2022-04-09T22:40:11
1474,SO-20251474,1424,2023-02-03,3946.94,Shipped,2021-12-29T06:50:33
1475,SO-20251475,124,2022-05-23,10663.15,Completed,2024-07-26T18:09:15
1476,SO-20251476,959,2025-09-10,40934.65,Completed,2022-06-13T09:14:43
1477,SO-20251477,999,2023-05-07,5271.51,Completed,2024-06-17T02:12:05
1478,SO-20251478,1668,2022-03-04,29546.63,Cancelled,2021-03-04T10:27:40
1479,SO-20251479,1558,2024-11-14,47221.85,Shipped,2023-10-06T01:59:41
1480,SO-20251480,1343,2022-02-19,7742.25,Pending,2022-04-07T11:38:31
1481,SO-20251481,1873,2024-07-31,6546.52,Cancelled,2024-12-02T13:41:44
1482,SO-20251482,790,2023-09-30,48754.48,Completed,2025-05-04T15:33:27
1483,SO-20251483,1598,2025-02-28,20040.24,Pending,2025-05-08T00:02:59
1484,SO-20251484,570,2024-09-03,21183.54,Cancelled,2021-11-14T18:42:58
1485,SO-20251485,1949,2023-03-29,43498.08,Pending,2022-10-28T21:18:08
1486,SO-20251486,302,2024-03-20,23074.66,Pending,2023-09-15T12:22:23
1487,SO-20251487,1526,2022-12-16,5554.45,Pending,2025-10-08T02:29:13
1488,SO-20251488,1832,2022-07-10,23069.30,Cancelled,2023-01-26T09:59:50
1489,SO-20251489,59,2024-10-09,23838.21,Shipped,2024-10-31T03:41:11
1490,SO-20251490,721,2021-04-15,13315.66,Pending,2022-07-19T10:20:32
1491,SO-20251491,726,2021-11-24,21602.11,Completed,2025-04-11T03:13:33
1492,SO-20251492,813,2025-06-03,25134.41,Cancelled,2023-05-06T22:26:19
1493,SO-20251493,109,2021-04-01,22094.96,Cancelled,2023-02-14T06:47:21
1494,SO-20251494,201,2023-04-19,2504.26,Shipped,2024-06-29T09:37:17
1495,SO-20251495,1500,2023-11-24,46404.60,Completed,2024-07-09T06:36:00
1496,SO-20251496,603,2023-09-27,9513.01,Completed,2025-09-06T08:15:47
1497,SO-20251497,1217,2023-06-28,13832.49,Shipped,2025-06-10T16:20:51
1498,SO-20251498,1063,2022-11-22,21706.59,Pending,2024-02-26T07:39:50
1499,SO-20251499,1324,2024-11-26,12484.77,Pending,2025-10-25T04:16:46
1500,SO-20251500,450,2021-12-13,5803.64,Pending,2021-05-14T06:28:03
1501,SO-20251501,1179,2025-06-19,13345.60,Pending,2023-05-05T22:39:21
1502,SO-20251502,1090,2023-11-21,5096.55,Completed,2024-04-06T13:35:27
1503,SO-20251503,1808,2021-09-28,31030.03,Shipped,2022-02-17T20:16:31
1504,SO-20251504,803,2021-11-11,19674.63,Completed,2021-01-08T09:43:37
1505,SO-20251505,1504,2024-11-14,41212.23,Cancelled,2023-09-07T06:57:42
1506,SO-20251506,1015,2024-11-28,10324.98,Completed,2025-09-12T02:28:48
1507,SO-20251507,712,2021-05-19,31863.12,Cancelled,2025-07-27T01:53:03
1508,SO-20251508,1503,2025-06-06,205.19,Completed,2022-02-26T10:15:42
1509,SO-20251509,1031,2024-06-10,45393.73,Shipped,2024-06-17T13:13:41
1510,SO-20251510,1514,2021-11-10,15300.94,Completed,2024-11-16T23:22:11
1511,SO-20251511,349,2021-05-12,15789.87,Pending,2021-08-05T12:56:48
1512,SO-20251512,342,2022-09-27,9407.85,Shipped,2024-05-30T17:40:44
1513,SO-20251513,291,2022-10-31,48114.04,Shipped,2023-10-17T19:09:17
1514,SO-20251514,877,2022-09-28,16736.00,Completed,2021-02-03T17:40:27
1515,SO-20251515,1996,2020-11-06,13228.42,Pending,2023-01-12T16:13:31
1516,SO-20251516,350,2024-07-05,33976.19,Pending,2023-11-13T09:10:41
1517,SO-20251517,1217,2022-03-02,17639.58,Shipped,2022-03-08T20:19:25
1518,SO-20251518,1195,2024-08-15,100.27,Completed,2025-03-29T03:41:24
1519,SO-20251519,968,2022-04-20,5513.83,Pending,2025-08-01T15:06:49
1520,SO-20251520,1162,2021-01-10,34018.31,Cancelled,2024-10-06T02:41:58
1521,SO-20251521,1711,2023-07-06,11452.97,Completed,2022-10-20T21:37:58
1522,SO-20251522,1547,2023-11-08,7371.82,Pending,2023-02-22T23:55:29
1523,SO-20251523,205,2025-03-05,15264.88,Cancelled,2022-04-09T15:54:46
1524,SO-20251524,927,2025-01-29,24558.56,Cancelled,2021-06-19T14:04:30
1525,SO-20251525,1118,2024-01-26,12904.11,Shipped,2025-07-23T02:04:46
1526,SO-20251526,520,2021-11-29,18246.25,Pending,2021-05-18T00:29:21
1527,SO-20251527,1696,2022-10-17,17663.69,Cancelled,2022-10-13T17:40:20
1528,SO-20251528,1826,2025-06-30,25915.66,Shipped,2023-11-09T03:24:12
1529,SO-20251529,231,2021-08-24,13533.38,Pending,2024-01-31T17:39:56
1530,SO-20251530,303,2024-07-09,48932.94,Completed,2022-07-10T09:15:55
1531,SO-20251531,1351,2021-10-11,49704.65,Cancelled,2025-03-15T23:42:04
1532,SO-20251532,1020,2023-01-29,1593.69,Shipped,2025-10-03T07:22:18
1533,SO-20251533,737,2025-07-21,10355.06,Pending,2022-10-17T04:41:38
1534,SO-20251534,397,2023-04-07,46036.33,Shipped,2021-11-16T01:20:34
1535,SO-20251535,1309,2022-06-25,5441.19,Cancelled,2023-05-16T13:06:07
1536,SO-20251536,1797,2023-12-27,31363.24,Shipped,2024-12-06T14:53:41
1537,SO-20251537,1963,2021-04-06,43810.84,Completed,2025-08-15T06:50:21
1538,SO-20251538,544,2021-09-13,45520.85,Cancelled,2025-01-16T02:54:57
1539,SO-20251539,1819,2024-11-10,16593.22,Shipped,2023-07-12T09:00:24
1540,SO-20251540,1936,2022-09-09,49697.49,Cancelled,2023-04-26T16:46:36
1541,SO-20251541,391,2022-08-12,2102.94,Cancelled,2022-09-17T00:43:25
1542,SO-20251542,1709,2024-11-10,30637.75,Shipped,2023-04-02T14:28:10
1543,SO-20251543,1629,2024-11-15,22778.63,Cancelled,2025-10-04T10:46:45
1544,SO-20251544,591,2023-03-17,5554.02,Pending,2023-07-19T14:00:17
1545,SO-20251545,1022,2023-12-03,46365.29,Completed,2022-09-27T23:36:01
1546,SO-20251546,956,2021-01-22,34062.11,Cancelled,2025-10-20T21:28:04
1547,SO-20251547,1278,2023-12-24,27929.14,Completed,2022-01-21T18:16:56
1548,SO-20251548,622,2024-11-15,24366.90,Pending,2024-05-20T02:11:04
1549,SO-20251549,1638,2021-09-14,14771.60,Shipped,2022-11-19T16:07:47
1550,SO-20251550,84,2025-07-11,10905.40,Pending,2020-11-08T19:26:27
1551,SO-20251551,109,2021-05-12,24443.90,Pending,2024-01-06T10:17:43
1552,SO-20251552,882,2024-04-24,17645.16,Pending,2022-11-11T19:17:22
1553,SO-20251553,103,2023-01-11,12609.10,Cancelled,2024-09-08T06:04:16
1554,SO-20251554,1800,2023-03-06,14199.11,Completed,2022-11-09T22:07:38
1555,SO-20251555,1954,2025-05-23,4345.87,Cancelled,2022-02-21T21:51:44
1556,SO-20251556,293,2025-07-30,49795.92,Completed,2025-02-04T09:52:31
1557,SO-20251557,885,2022-01-02,29281.98,Pending,2023-09-03T11:15:19
1558,SO-20251558,596,2025-09-04,10981.95,Shipped,2024-11-08T11:39:43
1559,SO-20251559,1911,2025-06-02,17763.88,Shipped,2023-12-14T05:17:44
1560,SO-20251560,866,2023-06-02,19985.72,Pending,2023-10-30T23:18:52
1561,SO-20251561,1829,2023-10-13,13099.98,Cancelled,2023-07-15T22:29:54
1562,SO-20251562,1223,2020-12-26,15571.25,Shipped,2023-06-23T11:28:06
1563,SO-20251563,1391,2021-10-05,43802.82,Completed,2023-07-08T09:07:11
1564,SO-20251564,1400,2025-06-29,38394.63,Cancelled,2024-12-21T17:42:53
1565,SO-20251565,278,2021-01-27,20844.80,Completed,2023-03-21T19:31:31
1566,SO-20251566,617,2025-02-17,15284.56,Cancelled,2021-04-13T13:30:48
1567,SO-20251567,1161,2024-01-26,46359.58,Shipped,2021-03-05T13:10:03
1568,SO-20251568,1118,2024-03-27,9209.44,Shipped,2024-10-26T22:45:08
1569,SO-20251569,197,2022-05-11,6973.56,Shipped,2023-03-22T14:18:42
1570,SO-20251570,1422,2023-01-21,15697.36,Cancelled,2022-10-07T13:27:55
1571,SO-20251571,960,2021-12-05,17741.98,Shipped,2022-06-25T14:31:08
1572,SO-20251572,862,2021-07-29,48074.27,Shipped,2025-07-23T22:05:10
1573,SO-20251573,57,2021-12-23,45632.29,Pending,2020-11-24T18:40:35
1574,SO-20251574,1961,2023-08-21,38350.15,Pending,2021-04-12T08:32:21
1575,SO-20251575,1548,2023-05-21,7072.25,Cancelled,2024-03-24T03:09:27
1576,SO-20251576,1612,2025-06-21,12170.15,Cancelled,2023-05-11T17:21:32
1577,SO-20251577,261,2021-03-18,31063.44,Cancelled,2025-02-21T16:43:32
1578,SO-20251578,110,2025-09-28,37778.99,Shipped,2023-05-05T00:40:24
1579,SO-20251579,258,2020-11-07,20176.96,Pending,2023-01-12T18:37:03
1580,SO-20251580,948,2022-07-07,40383.68,Shipped,2023-02-02T18:43:28
1581,SO-20251581,1719,2025-01-14,2764.59,Pending,2023-02-10T16:22:47
1582,SO-20251582,554,2024-12-27,41503.22,Pending,2024-12-18T08:03:25
1583,SO-20251583,683,2025-08-25,29737.27,Cancelled,2024-12-16T10:39:22
1584,SO-20251584,1159,2025-03-22,24099.32,Cancelled,2022-02-13T01:34:42
1585,SO-20251585,1771,2024-05-30,3090.20,Pending,2025-03-06T09:13:57
1586,SO-20251586,1437,2024-06-13,10292.97,Completed,2022-02-28T23:47:45
1587,SO-20251587,1152,2023-05-08,37034.18,Shipped,2023-08-04T18:25:30
1588,SO-20251588,280,2025-04-01,11216.00,Completed,2022-06-28T18:34:47
1589,SO-20251589,617,2021-06-13,31430.56,Pending,2023-05-11T11:17:47
1590,SO-20251590,1650,2021-02-17,24273.51,Completed,2025-10-01T19:34:56
1591,SO-20251591,235,2021-10-30,3403.75,Completed,2024-08-07T04:38:53
1592,SO-20251592,1237,2021-10-09,44000.96,Pending,2023-02-19T04:45:28
1593,SO-20251593,507,2024-12-10,10254.47,Shipped,2022-04-29T14:33:35
1594,SO-20251594,51,2024-07-31,41644.69,Shipped,2021-02-17T11:52:31
1595,SO-20251595,801,2022-11-04,2829.88,Pending,2022-07-10T15:20:35
1596,SO-20251596,615,2023-11-24,20257.64,Completed,2023-02-05T15:28:24
1597,SO-20251597,1680,2025-07-26,11784.65,Cancelled,2022-11-26T14:02:21
1598,SO-20251598,1683,2023-07-25,30657.36,Shipped,2022-07-22T15:30:57
1599,SO-20251599,1760,2022-10-15,32925.06,Pending,2024-04-24T03:42:59
1600,SO-20251600,886,2022-01-11,7355.01,Pending,2022-02-08T04:53:09
1601,SO-20251601,379,2024-06-29,7127.22,Completed,2025-01-02T07:46:21
1602,SO-20251602,350,2024-10-20,25600.17,Completed,2023-08-06T22:48:05
1603,SO-20251603,976,2021-04-18,24049.30,Cancelled,2024-07-20T14:45:56
1604,SO-20251604,1368,2022-07-07,5045.98,Shipped,2024-11-30T09:30:26
1605,SO-20251605,753,2022-09-04,33401.60,Shipped,2022-04-26T16:10:34
1606,SO-20251606,791,2023-10-03,34897.75,Pending,2023-12-21T19:34:15
1607,SO-20251607,951,2023-01-27,20873.98,Shipped,2025-09-23T13:42:27
1608,SO-20251608,304,2021-03-24,1447.13,Shipped,2023-01-09T04:12:03
1609,SO-20251609,247,2021-10-07,28232.24,Pending,2025-06-21T04:42:54
1610,SO-20251610,1189,2023-06-14,15172.94,Shipped,2023-11-25T18:56:30
1611,SO-20251611,88,2025-02-22,45410.01,Cancelled,2024-03-26T04:32:26
1612,SO-20251612,1972,2022-03-12,7008.21,Shipped,2022-07-15T22:55:44
1613,SO-20251613,568,2025-08-28,505.55,Completed,2021-06-30T00:55:20
1614,SO-20251614,733,2022-07-05,25056.89,Completed,2024-02-23T14:49:44
1615,SO-20251615,715,2025-01-12,45132.40,Shipped,2024-08-09T18:21:17
1616,SO-20251616,1051,2023-06-13,3185.15,Completed,2022-11-26T11:19:02
1617,SO-20251617,721,2023-01-06,32813.87,Cancelled,2021-09-24T17:07:34
1618,SO-20251618,942,2023-02-10,35773.36,Completed,2024-01-15T12:18:23
1619,SO-20251619,571,2024-08-01,39258.80,Cancelled,2021-06-12T09:12:30
1620,SO-20251620,1892,2025-01-25,19726.74,Shipped,2020-12-04T14:59:39
1621,SO-20251621,772,2021-06-01,48129.62,Completed,2024-07-21T18:52:53
1622,SO-20251622,1180,2023-05-16,35439.58,Cancelled,2023-08-03T12:06:53
1623,SO-20251623,266,2022-04-12,34903.55,Cancelled,2024-12-11T01:46:26
1624,SO-20251624,1198,2022-08-15,30892.88,Shipped,2023-10-23T13:22:24
1625,SO-20251625,139,2022-01-15,2294.21,Completed,2020-12-18T22:25:30
1626,SO-20251626,475,2021-05-28,4872.20,Pending,2022-10-01T20:46:19
1627,SO-20251627,1023,2022-08-06,46714.98,Shipped,2023-05-01T14:22:13
1628,SO-20251628,663,2022-10-07,38007.47,Completed,2024-02-11T03:56:25
1629,SO-20251629,216,2025-10-28,44994.73,Completed,2023-05-16T23:51:40
1630,SO-20251630,1492,2024-02-09,44629.02,Shipped,2023-04-18T16:26:07
1631,SO-20251631,1890,2023-10-06,3265.28,Cancelled,2025-09-02T14:28:18
1632,SO-20251632,235,2023-04-08,1919.04,Pending,2023-01-10T09:57:38
1633,SO-20251633,905,2023-12-07,38179.43,Pending,2021-04-11T21:31:54
1634,SO-20251634,1892,2020-11-15,8744.66,Pending,2023-05-27T03:03:13
1635,SO-20251635,1431,2021-02-01,22503.01,Completed,2021-10-03T07:23:53
1636,SO-20251636,1306,2024-08-22,28710.29,Completed,2024-09-06T23:25:36
1637,SO-20251637,401,2024-05-13,12662.12,Shipped,2024-09-27T12:24:50
1638,SO-20251638,1391,2024-01-06,14340.16,Completed,2022-01-07T08:49:44
1639,SO-20251639,1520,2021-02-08,8146.37,Completed,2020-11-18T21:04:50
1640,SO-20251640,177,2022-10-27,29126.29,Pending,2023-06-15T10:09:29
1641,SO-20251641,417,2025-09-30,1710.30,Completed,2023-02-02T20:59:04
1642,SO-20251642,1830,2021-05-24,311.55,Shipped,2021-10-14T15:32:43
1643,SO-20251643,1164,2023-07-06,27351.71,Pending,2021-12-04T08:24:23
1644,SO-20251644,698,2025-09-13,9305.95,Shipped,2022-03-15T04:45:41
1645,SO-20251645,390,2024-04-05,41628.53,Shipped,2023-04-30T04:20:31
1646,SO-20251646,1026,2023-06-11,17637.70,Completed,2021-04-07T17:00:06
1647,SO-20251647,1642,2025-07-28,3404.38,Shipped,2022-12-20T11:32:19
1648,SO-20251648,1281,2021-08-24,18837.11,Pending,2020-12-28T20:57:23
1649,SO-20251649,1166,2025-06-04,3953.28,Cancelled,2024-01-11T15:18:36
1650,SO-20251650,207,2024-11-08,5940.48,Completed,2022-02-25T08:29:45
1651,SO-20251651,106,2023-04-11,30094.40,Cancelled,2021-02-01T04:01:54
1652,SO-20251652,47,2022-09-11,11239.86,Cancelled,2020-12-27T05:03:17
1653,SO-20251653,1889,2023-09-01,41416.02,Shipped,2022-12-25T05:21:30
1654,SO-20251654,1441,2024-06-20,17927.36,Completed,2023-11-29T21:11:56
1655,SO-20251655,1983,2025-07-01,14439.05,Completed,2025-01-21T19:12:46
1656,SO-20251656,1748,2025-04-22,25912.10,Cancelled,2024-08-05T05:49:27
1657,SO-20251657,818,2023-05-05,30951.31,Pending,2024-08-05T18:52:42
1658,SO-20251658,1194,2024-07-04,23575.39,Cancelled,2025-02-03T06:15:16
1659,SO-20251659,1338,2023-06-30,1547.40,Cancelled,2021-07-26T06:25:09
1660,SO-20251660,864,2025-08-21,13081.01,Cancelled,2022-11-21T14:58:01
1661,SO-20251661,1819,2022-02-01,38248.56,Completed,2025-07-09T02:55:52
1662,SO-20251662,419,2024-07-15,27377.01,Cancelled,2022-06-15T22:21:08
1663,SO-20251663,1893,2022-06-03,37879.37,Pending,2024-09-26T14:56:25
1664,SO-20251664,483,2022-09-11,24703.08,Pending,2021-07-02T09:34:24
1665,SO-20251665,709,2021-10-13,49053.75,Shipped,2022-03-04T09:47:38
1666,SO-20251666,1226,2025-08-01,36977.51,Pending,2022-03-12T20:38:26
1667,SO-20251667,1818,2025-09-17,27593.69,Completed,2025-07-07T19:29:23
1668,SO-20251668,555,2025-04-02,36180.32,Pending,2022-11-01T09:25:53
1669,SO-20251669,73,2025-03-01,24855.01,Completed,2020-11-19T16:36:24
1670,SO-20251670,1332,2023-03-05,17545.37,Shipped,2021-10-10T09:47:25
1671,SO-20251671,622,2024-04-17,39088.01,Completed,2022-07-28T13:28:00
1672,SO-20251672,44,2024-09-20,46565.76,Pending,2024-05-11T17:52:43
1673,SO-20251673,1585,2024-08-04,39102.04,Completed,2020-11-16T09:44:02
1674,SO-20251674,1095,2025-02-17,30426.54,Shipped,2024-07-05T00:42:39
1675,SO-20251675,1397,2022-10-22,34195.57,Pending,2022-03-27T09:56:02
1676,SO-20251676,1132,2025-09-27,24134.56,Shipped,2023-11-13T11:41:26
1677,SO-20251677,1569,2024-03-05,18892.53,Completed,2025-01-22T13:08:27
