id,order_id,vendor,date,item,quantity,amount,status,created_at
259,PO-20259,"Navarro, Tucker and Kline",2025-05-17,Happy,786,139829.05,Pending,2025-06-17T23:09:54
260,PO-20260,Chen-Arnold,2025-07-12,Allow,17,100279.41,Pending,2023-02-05T19:06:47
261,PO-20261,Chavez-Hansen,2024-05-24,Radio,647,177461.37,Cancelled,2024-08-11T00:38:22
262,PO-20262,Castillo Inc,2023-01-28,Decide,888,78636.08,Received,2024-12-09T07:55:27
263,PO-20263,Buchanan-Miller,2023-11-09,Nor,633,20664.28,Received,2023-08-21T17:03:31
264,PO-20264,"Garcia, Warner and Andersen",2023-07-25,Whether,673,117825.95,Received,2023-05-05T02:45:30
265,PO-20265,Woods-Martin,2025-08-26,Note,866,190682.22,Cancelled,2023-05-10T15:45:41
266,PO-20266,Pacheco-Vasquez,2025-05-20,Effect,607,71856.62,Received,2025-10-29T19:00:24
267,PO-20267,"Raymond, Lopez and Howe",2023-08-10,Official,273,27974.33,Pending,2023-10-14T02:25:01
268,PO-20268,"Smith, Graham and Dixon",2025-05-22,Hot,504,67788.19,Pending,2024-01-18T22:41:12
269,PO-20269,Gardner and Sons,2024-02-19,Nature,93,88657.75,Cancelled,2023-05-23T00:54:56
270,PO-20270,"Long, Robinson and Roberts",2025-02-10,Color,958,14082.15,Received,2023-04-26T14:39:12
271,PO-20271,"Bradford, Brown and Bell",2023-02-19,We,795,46217.53,Pending,2023-09-25T03:29:15
272,PO-20272,"Spears, Barker and Wong",2024-04-19,Rest,367,82046.84,Received,2023-08-24T08:04:44
273,PO-20273,"Garcia, Fuller and Harris",2023-01-03,Century,230,178863.27,Received,2025-04-13T22:35:18
274,PO-20274,Russell-Abbott,2024-05-29,Production,203,191049.12,Pending,2025-01-22T01:46:11
275,PO-20275,Henson-Walls,2025-02-09,Catch,869,61512.91,Cancelled,2025-04-28T23:51:59
276,PO-20276,Dunn-Mcdonald,2024-12-15,Crime,623,14883.15,Pending,2025-06-25T00:17:57
277,PO-20277,Johnson-Chang,2024-05-19,Benefit,26,152005.13,Pending,2023-07-19T11:28:05
278,PO-20278,Bell Inc,2025-05-10,Necessary,947,4946.90,Received,2023-08-18T16:59:21
279,PO-20279,Francis LLC,2024-11-08,Serious,182,4485.70,Pending,2022-11-25T22:50:00
280,PO-20280,Mcdowell-Williams,2024-12-22,Hair,823,26552.50,Received,2024-03-14T18:56:36
281,PO-20281,"Thornton, Robinson and Hamilton",2023-07-16,Least,385,158395.23,Received,2024-06-19T22:27:27
282,PO-20282,"Roy, Rodgers and Steele",2025-04-09,Education,985,79603.63,Pending,2024-04-07T18:39:29
283,PO-20283,Harris LLC,2023-08-09,Organization,383,133977.06,Received,2025-02-17T16:46:34
284,PO-20284,"Dunn, Cook and Jackson",2024-10-18,Rise,1000,151783.72,Cancelled,2023-05-08T20:52:16
285,PO-20285,Ortiz LLC,2023-11-23,Understand,484,59204.31,Pending,2023-03-31T02:37:20
286,PO-20286,Neal and Sons,2023-05-20,Baby,100,25909.75,Cancelled,2023-11-26T17:40:15
287,PO-20287,Huerta Ltd,2025-08-18,Little,319,100279.16,Pending,2025-01-10T10:00:13
288,PO-20288,Collins Inc,2022-11-28,Project,96,96838.74,Cancelled,2023-07-24T07:56:10
289,PO-20289,Hamilton-Morris,2025-05-30,Hour,180,199163.40,Received,2024-11-22T14:25:32
290,PO-20290,Jackson LLC,2023-03-20,Ability,260,153887.51,Cancelled,2022-11-30T20:08:28
291,PO-20291,"Tucker, Snyder and Johnson",2025-10-13,Save,153,15603.79,Cancelled,2024-01-26T20:09:11
292,PO-20292,French PLC,2024-08-29,Yourself,637,51278.63,Cancelled,2024-08-25T20:49:58
293,PO-20293,Walters PLC,2025-06-06,Me,760,177312.24,Received,2025-10-15T12:22:23
294,PO-20294,"Montgomery, Howell and Johnson",2024-03-04,Spring,571,144742.89,Cancelled,2023-11-04T12:02:07
295,PO-20295,Woods-Fisher,2023-01-05,Develop,89,40557.92,Received,2025-10-17T18:17:15
296,PO-20296,Brown-Perry,2023-07-07,Film,114,87361.72,Cancelled,2024-04-18T04:59:54
297,PO-20297,"Schmidt, Jones and Harrison",2025-08-06,Laugh,428,105014.67,Received,2024-12-24T05:16:08
298,PO-20298,Lopez-Lewis,2023-02-02,Turn,778,117656.54,Cancelled,2025-02-13T10:58:59
299,PO-20299,Lambert-Greene,2024-07-03,Already,644,149828.65,Cancelled,2023-07-22T14:09:18
300,PO-20300,Howard-Nichols,2024-10-21,Standard,614,128690.06,Cancelled,2024-01-28T14:32:50
301,PO-20301,"Ramirez, Bradley and Ortiz",2024-03-27,Skill,157,76797.61,Pending,2023-05-22T05:36:50
302,PO-20302,Williamson Inc,2023-11-14,Direction,707,106245.36,Pending,2025-02-20T14:50:22
303,PO-20303,Sullivan Ltd,2022-11-21,Window,463,175970.33,Received,2025-04-19T06:07:12
304,PO-20304,Walker-Garcia,2024-04-04,Center,89,61329.75,Cancelled,2023-12-19T05:11:32
305,PO-20305,Newton-Dixon,2024-04-29,Reality,938,157903.40,Pending,2023-05-18T03:09:10
306,PO-20306,Carrillo-Smith,2024-01-29,Family,605,93147.93,Pending,2025-01-16T21:51:22
307,PO-20307,"Mitchell, Rogers and Rivera",2025-02-08,Fill,201,178407.41,Cancelled,2023-04-21T14:52:34
308,PO-20308,Williams-Jones,2025-04-28,Increase,945,104299.92,Pending,2025-01-17T03:14:22
309,PO-20309,"Stokes, Byrd and Gonzalez",2023-02-20,May,228,170984.49,Cancelled,2024-11-21T13:05:11
310,PO-20310,Forbes-Avery,2023-04-02,Some,166,140887.42,Pending,2025-07-19T00:45:29
311,PO-20311,"Thomas, Cruz and Hammond",2023-05-05,Floor,933,118511.98,Received,2025-04-18T20:14:07
312,PO-20312,Vaughn Group,2022-12-11,Hospital,768,31213.60,Pending,2023-08-23T03:35:08
313,PO-20313,Lopez Ltd,2024-03-10,Agree,300,123025.32,Cancelled,2024-04-12T05:23:08
314,PO-20314,"Grimes, Richard and Hart",2024-08-23,Discover,682,46305.13,Received,2025-08-21T19:34:09
315,PO-20315,"Jenkins, Turner and Richards",2023-04-22,Second,932,61199.68,Received,2024-05-13T18:07:12
316,PO-20316,Stevens-Ross,2024-11-03,Give,901,41947.10,Cancelled,2025-04-08T06:55:33
317,PO-20317,Logan-Barrett,2024-04-19,Else,302,76619.17,Received,2022-12-20T16:50:49
318,PO-20318,Wood Ltd,2025-08-19,Field,264,113876.14,Received,2024-07-01T05:07:40
319,PO-20319,"Berry, Curry and Jensen",2023-11-11,Would,582,24290.43,Pending,2023-08-03T19:26:25
320,PO-20320,Smith Ltd,2025-08-16,Girl,86,2942.00,Received,2023-03-31T10:58:06
321,PO-20321,Reyes PLC,2025-05-22,Strong,131,167499.09,Cancelled,2022-11-14T11:30:29
322,PO-20322,Garcia Inc,2025-02-04,Land,76,195733.89,Cancelled,2024-06-06T06:43:37
323,PO-20323,"Nguyen, Ellis and Jones",2025-10-24,Study,544,18701.71,Cancelled,2025-04-01T06:38:47
324,PO-20324,"Morris, Scott and Bailey",2023-10-22,Base,364,187536.41,Cancelled,2024-12-11T01:40:27
325,PO-20325,Brooks-Brown,2025-04-13,Mother,74,32831.60,Received,2024-04-05T18:01:16
326,PO-20326,Cook-Jacobson,2025-07-23,His,817,194919.82,Cancelled,2024-05-24T21:24:21
327,PO-20327,Hampton-Cox,2025-09-21,Forward,540,82384.97,Pending,2023-04-16T13:46:24
328,PO-20328,Olson LLC,2025-07-27,Day,521,131452.13,Pending,2025-04-29T08:28:32
329,PO-20329,Jones LLC,2023-02-01,Quickly,238,29671.38,Received,2024-08-14T16:50:33
330,PO-20330,Nunez and Sons,2025-03-04,Final,104,14346.98,Cancelled,2024-05-19T14:33:02
331,PO-20331,Freeman-Garner,2025-09-20,Boy,600,65769.13,Pending,2024-11-06T15:22:21
332,PO-20332,"Mcintyre, Snow and Kirk",2024-12-09,Tough,177,64571.13,Received,2023-01-19T00:49:59
333,PO-20333,Thomas and Sons,2023-12-06,Despite,590,136486.51,Received,2025-09-15T02:45:58
334,PO-20334,"Nguyen, Allen and Kane",2023-08-01,Author,371,89945.14,Pending,2024-07-12T04:17:25
335,PO-20335,Hanna-Hicks,2023-02-22,Task,82,93955.60,Cancelled,2023-04-26T23:56:34
336,PO-20336,Davis-Evans,2023-11-26,Should,675,20588.97,Pending,2025-10-12T04:39:08
337,PO-20337,"Mullen, Solomon and Moore",2024-04-17,Reason,775,130742.44,Pending,2025-05-28T21:30:54
338,PO-20338,Smith and Sons,2025-06-12,Character,285,93991.32,Received,2024-09-29T16:45:10
339,PO-20339,"Webster, Gonzalez and Jennings",2023-10-03,Look,193,11377.07,Pending,2023-02-11T01:20:22
340,PO-20340,Reed-Brooks,2022-12-22,Investment,300,15793.94,Pending,2024-04-04T04:18:26
341,PO-20341,Wilson-Cross,2025-07-19,Indeed,972,44606.02,Received,2025-08-19T17:36:29
342,PO-20342,Miller LLC,2025-01-10,Notice,449,190001.27,Cancelled,2025-04-06T16:09:51
343,PO-20343,Whitney Inc,2023-10-16,Teacher,352,136139.90,Received,2024-03-21T04:11:41
344,PO-20344,Mcpherson-Williams,2024-08-29,Anything,885,130045.72,Received,2023-09-14T19:24:45
345,PO-20345,Valencia Group,2024-01-14,Scientist,778,189434.34,Cancelled,2024-07-17T15:56:44
346,PO-20346,Williams-Phillips,2025-05-01,Race,199,1062.10,Received,2023-03-10T06:17:02
347,PO-20347,Castro-Simmons,2024-07-04,Term,347,139592.88,Received,2025-02-04T13:42:08
348,PO-20348,Carlson-Padilla,2024-02-26,Paper,862,101579.25,Received,2023-04-06T16:57:18
349,PO-20349,"Hicks, Taylor and Gay",2024-05-07,Build,378,89770.41,Pending,2025-09-08T12:26:15
350,PO-20350,Gardner Ltd,2024-08-29,Radio,982,166878.04,Cancelled,2023-02-26T06:04:16
351,PO-20351,"Graham, Foster and Crane",2025-05-17,Toward,577,14756.75,Received,2025-03-23T09:39:40
352,PO-20352,Collins-Perez,2023-01-07,Town,955,194500.06,Received,2023-11-09T00:17:28
353,PO-20353,Cunningham Inc,2024-01-07,Firm,344,127215.66,Pending,2025-03-26T00:21:40
354,PO-20354,Edwards Ltd,2024-06-24,Image,810,87738.26,Cancelled,2025-09-13T00:03:15
355,PO-20355,"Fry, Snyder and Nichols",2024-01-18,Accept,397,50148.09,Pending,2024-12-07T01:09:33
356,PO-20356,Blevins-Riley,2025-09-10,Account,787,43374.52,Pending,2025-05-15T22:03:53
357,PO-20357,Walker-Walker,2023-04-07,Else,913,22790.00,Pending,2025-09-09T10:59:41
358,PO-20358,Hale Ltd,2023-01-06,Officer,312,187662.60,Pending,2023-09-03T06:04:34
359,PO-20359,"Martin, Faulkner and Fox",2025-04-05,Kid,902,193664.34,Cancelled,2025-02-01T21:58:24
360,PO-20360,Evans-Whitaker,2023-03-23,Meeting,129,121485.34,Cancelled,2024-11-20T21:17:26
361,PO-20361,Roman LLC,2023-12-24,Unit,819,56840.86,Pending,2024-09-08T11:24:29
362,PO-20362,Tyler-Reed,2024-04-24,Bad,969,19807.02,Received,2023-11-29T23:15:44
363,PO-20363,Jackson-Weaver,2023-04-27,Find,724,161179.03,Pending,2022-12-24T11:49:18
364,PO-20364,Johnson LLC,2025-07-02,Although,394,56445.69,Received,2024-07-23T13:50:26
365,PO-20365,Sosa Group,2025-10-01,Task,900,165420.81,Cancelled,2024-03-27T21:58:20
366,PO-20366,Duran-Holmes,2024-12-10,Indeed,678,3168.64,Received,2023-03-03T04:30:21
367,PO-20367,Wolfe Ltd,2022-11-05,Early,275,171150.12,Pending,2023-03-21T04:59:58
368,PO-20368,"Rubio, Morris and Glenn",2023-04-04,Rest,532,65064.03,Pending,2022-12-22T04:16:12
369,PO-20369,Taylor-Williams,2025-09-20,Truth,531,147152.72,Pending,2023-02-05T01:00:30
370,PO-20370,Alvarado Inc,2024-10-27,Myself,681,132638.10,Received,2025-04-18T00:56:07
371,PO-20371,Newton and Sons,2023-02-01,Month,788,31942.81,Received,2024-08-26T17:23:24
372,PO-20372,Bernard-Trevino,2024-05-17,Wide,780,123192.10,Cancelled,2025-10-07T00:05:46
373,PO-20373,Riley-Adams,2023-04-03,Rest,110,139226.94,Cancelled,2025-01-07T23:52:55
374,PO-20374,Roy-Norman,2025-03-19,Artist,39,172111.29,Cancelled,2023-09-08T22:10:13
375,PO-20375,"Harris, Lopez and Barnes",2024-05-10,Only,475,118227.75,Cancelled,2025-06-12T02:40:30
376,PO-20376,Walsh-Jackson,2023-04-15,Argue,437,65861.89,Cancelled,2023-02-08T04:04:16
377,PO-20377,Lopez Ltd,2024-09-15,New,713,15997.82,Pending,2022-11-30T10:31:07
378,PO-20378,"Brown, Hayden and Martinez",2024-06-09,Physical,108,111219.82,Received,2025-05-09T21:30:16
379,PO-20379,Collier PLC,2025-10-09,Stock,23,195296.13,Cancelled,2025-09-15T12:39:40
380,PO-20380,Sutton Inc,2025-01-03,Even,946,104702.62,Cancelled,2024-02-07T07:44:35
381,PO-20381,"Cruz, Jones and Vasquez",2023-08-02,Better,759,15345.04,Received,2024-11-01T22:15:38
382,PO-20382,Ortiz LLC,2023-01-07,Final,931,52221.86,Cancelled,2025-08-10T13:47:08
383,PO-20383,Thomas-Gardner,2024-08-11,Door,953,136252.88,Received,2024-05-30T08:18:00
384,PO-20384,"Baker, Carson and Davis",2025-06-21,Couple,868,97225.22,Received,2023-05-23T03:29:51
385,PO-20385,Sawyer Ltd,2024-03-31,Range,903,64144.07,Received,2025-01-14T01:01:22
386,PO-20386,Thomas LLC,2023-11-04,Believe,51,135118.79,Cancelled,2022-12-26T11:08:03
387,PO-20387,Gray-Castillo,2025-06-26,Change,921,86061.34,Received,2023-09-18T15:11:18
388,PO-20388,Myers-Mcgee,2025-06-05,Issue,832,166039.65,Cancelled,2024-11-13T14:58:40
389,PO-20389,King-King,2023-09-25,Audience,338,23693.58,Received,2023-02-01T14:11:46
390,PO-20390,"Williams, Robinson and Ross",2024-10-18,Best,564,35620.73,Pending,2023-03-22T07:48:45
391,PO-20391,Smith-Butler,2023-05-29,Large,989,111356.56,Received,2023-06-30T13:43:59
392,PO-20392,Marks PLC,2024-04-17,Nature,150,130966.25,Received,2023-04-23T07:28:07
393,PO-20393,"Robinson, Koch and Buchanan",2024-01-11,Face,480,122411.80,Pending,2024-11-23T16:20:37
394,PO-20394,Cox LLC,2023-11-20,Meet,68,173983.81,Received,2024-08-02T07:28:24
395,PO-20395,Diaz-Harmon,2024-10-02,Time,971,183987.49,Cancelled,2023-05-30T02:12:17
396,PO-20396,Robinson and Sons,2024-02-27,Soon,86,133312.31,Pending,2025-04-21T10:42:50
397,PO-20397,Aguilar-Oliver,2025-09-24,Great,409,102863.30,Cancelled,2023-05-29T10:24:12
398,PO-20398,Nolan-Lewis,2023-08-13,Least,571,68019.22,Pending,2024-10-17T08:00:41
399,PO-20399,Olson-Williams,2023-11-26,Respond,557,110644.27,Pending,2022-11-16T20:43:02
400,PO-20400,"Ortiz, Bennett and Wilson",2023-06-27,Such,83,76135.04,Received,2024-04-25T13:24:37
401,PO-20401,Gay LLC,2024-02-28,Hope,865,107040.94,Pending,2025-01-24T02:00:36
402,PO-20402,"Barnes, Marshall and Caldwell",2025-05-11,Final,279,102289.06,Pending,2025-03-14T09:30:34
403,PO-20403,"Owen, Mitchell and Brown",2025-10-21,Relate,573,154945.84,Pending,2024-09-18T02:58:01
404,PO-20404,Neal-Fields,2025-03-09,Including,715,50514.22,Received,2022-11-20T15:11:08
405,PO-20405,Higgins PLC,2022-11-20,Skin,886,82294.07,Received,2023-04-13T14:18:20
406,PO-20406,"Johnson, Brown and Wilson",2024-12-20,Left,470,131787.49,Cancelled,2024-11-18T22:52:39
407,PO-20407,Bullock PLC,2025-06-24,Lose,975,76159.69,Received,2024-08-20T06:18:08
408,PO-20408,"Howard, Fowler and Gonzalez",2023-10-04,Ahead,298,4906.11,Pending,2023-06-22T00:34:38
409,PO-20409,Gonzalez-Ward,2025-09-01,Spend,97,197548.13,Pending,2023-12-03T22:57:27
410,PO-20410,"Reyes, Zamora and Silva",2023-03-11,Television,780,146422.05,Pending,2025-07-04T00:56:33
411,PO-20411,"Caldwell, Haas and White",2025-02-14,Government,703,77026.17,Pending,2025-03-22T08:35:32
412,PO-20412,Nichols Inc,2025-08-18,Force,628,130834.78,Cancelled,2023-12-28T15:35:36
413,PO-20413,"Gibson, Young and Monroe",2025-01-10,Discover,392,117582.81,Received,2025-07-26T14:46:00
414,PO-20414,Frost-Spence,2025-09-03,Remain,473,19063.08,Pending,2025-01-13T07:24:57
415,PO-20415,Phillips-Williams,2025-05-11,Main,833,179448.57,Cancelled,2024-12-24T17:25:39
416,PO-20416,Adams Group,2025-01-13,Why,627,163833.26,Received,2024-07-06T08:23:39
417,PO-20417,"Graves, Torres and Lee",2024-11-16,Mr,23,9135.05,Received,2024-09-08T00:09:54
418,PO-20418,Campbell-Lee,2025-11-01,Treat,561,195787.97,Received,2024-09-04T02:23:01
419,PO-20419,West-Green,2025-03-20,Control,68,125147.50,Pending,2022-12-17T21:10:14
420,PO-20420,Wilson-Acevedo,2023-02-08,Fire,750,54217.64,Cancelled,2023-11-27T14:25:03
421,PO-20421,Forbes LLC,2024-08-15,Pm,965,12450.56,Pending,2025-08-27T13:12:55
422,PO-20422,"Johnson, Morris and Cook",2025-07-07,Through,532,152062.34,Cancelled,2023-07-10T09:07:06
423,PO-20423,Ferguson-Andrade,2023-08-25,Class,629,135395.90,Pending,2023-11-03T01:36:01
424,PO-20424,"Perez, Hall and Bartlett",2023-06-29,Very,46,40640.56,Pending,2025-02-27T06:59:05
425,PO-20425,"Hernandez, Thompson and Lara",2024-08-03,Morning,924,59134.04,Received,2024-04-12T12:13:10
426,PO-20426,Barnes-Barnett,2024-07-03,Participant,402,189489.15,Pending,2025-10-19T09:09:04
427,PO-20427,"Moore, Collins and Powers",2024-06-01,Paper,282,572.88,Received,2025-04-17T03:36:39
428,PO-20428,Saunders and Sons,2025-06-10,Bring,896,139839.83,Pending,2025-03-25T08:22:18
429,PO-20429,Gill-Tate,2023-07-18,From,756,182720.49,Pending,2024-05-21T09:01:19
430,PO-20430,Moore-Colon,2024-04-16,Big,927,112672.34,Pending,2024-02-04T02:45:33
431,PO-20431,Atkins-Pittman,2025-07-14,Remember,155,69941.08,Cancelled,2025-01-23T17:52:35
432,PO-20432,Kelly LLC,2024-07-30,Quickly,803,199349.76,Received,2025-08-31T20:30:09
433,PO-20433,Vasquez Inc,2024-03-23,Give,208,88464.61,Pending,2025-03-18T02:28:44
434,PO-20434,Ortega-Nichols,2023-07-03,Best,122,171466.03,Cancelled,2022-11-13T14:16:47
435,PO-20435,Hardy-Fuentes,2024-05-21,Total,579,109975.14,Received,2025-10-10T04:01:45
436,PO-20436,Rogers LLC,2024-09-09,Food,205,36290.87,Received,2024-09-25T14:40:25
437,PO-20437,Contreras-Hunter,2023-04-28,Red,133,87908.30,Pending,2023-08-27T05:05:46
438,PO-20438,"Atkins, Wallace and Goodman",2023-09-07,When,817,194227.53,Received,2024-07-18T00:07:23
439,PO-20439,"Lee, Thornton and Bond",2025-06-11,Most,407,92627.21,Received,2024-07-10T04:31:04
440,PO-20440,Snyder-Gonzalez,2024-01-26,Provide,902,116404.93,Pending,2024-01-03T19:03:45
441,PO-20441,Lawrence-Yates,2025-02-27,Foreign,373,187624.88,Received,2025-03-03T10:08:38
442,PO-20442,Durham Inc,2024-07-23,Stuff,220,192651.23,Pending,2022-12-22T22:58:15
443,PO-20443,"Davis, Williams and Thomas",2023-01-28,Put,468,64763.70,Pending,2023-06-14T00:53:14
444,PO-20444,Taylor and Sons,2024-06-24,Rate,484,155067.84,Received,2024-01-30T23:41:47
445,PO-20445,Davis and Sons,2024-09-30,Past,808,165212.65,Pending,2025-03-11T11:49:59
446,PO-20446,Abbott and Sons,2025-08-25,Boy,971,101347.04,Cancelled,2023-02-07T09:39:46
447,PO-20447,Frank-Elliott,2024-05-29,Wide,529,40789.06,Cancelled,2024-06-01T00:56:51
448,PO-20448,Cunningham-Norris,2023-09-19,Old,411,112166.78,Pending,2024-06-20T17:40:41
449,PO-20449,Hall Inc,2023-08-24,Doctor,578,52107.99,Pending,2025-09-09T22:19:16
450,PO-20450,Williams-George,2023-03-09,Number,876,88454.72,Pending,2024-01-04T04:57:34
451,PO-20451,Clark Group,2024-11-17,Church,285,188632.83,Cancelled,2024-05-30T10:33:43
452,PO-20452,Rivera LLC,2025-10-08,Up,430,97648.33,Cancelled,2024-12-26T01:20:47
453,PO-20453,"Goodwin, Palmer and Robinson",2024-07-22,Customer,306,27168.39,Cancelled,2024-05-27T18:22:21
454,PO-20454,Hoover-Nolan,2023-12-06,Attack,635,152982.31,Cancelled,2023-12-07T11:25:35
455,PO-20455,Gonzales Inc,2023-06-25,Total,960,14108.40,Pending,2023-12-03T22:31:22
456,PO-20456,"Holder, Ramirez and Anderson",2023-08-24,Tree,463,138771.61,Cancelled,2023-03-09T14:41:06
457,PO-20457,Lopez Group,2022-12-23,Upon,800,187873.51,Pending,2024-06-21T16:42:48
458,PO-20458,Harmon-Chen,2024-01-23,Network,276,151038.37,Received,2024-03-13T17:55:28
459,PO-20459,"Chandler, Underwood and Pruitt",2024-11-30,Tax,150,357.04,Cancelled,2025-03-29T11:39:46
460,PO-20460,"Bishop, Chavez and Lindsey",2024-07-16,Term,747,106153.03,Cancelled,2025-05-23T01:38:28
461,PO-20461,"Russell, Hensley and Solomon",2025-09-02,Quickly,571,142097.21,Pending,2023-03-28T19:00:42
462,PO-20462,Brown Group,2024-01-25,Space,593,88567.04,Received,2025-08-04T20:08:47
463,PO-20463,Martinez Inc,2023-10-14,Research,3,153425.94,Received,2025-08-23T21:00:18
464,PO-20464,West Inc,2024-01-23,Then,488,7852.23,Pending,2025-10-29T09:07:02
465,PO-20465,Gutierrez Group,2023-01-14,Once,324,133529.23,Cancelled,2022-11-29T08:51:49
466,PO-20466,Wilson-Farley,2023-05-05,Thing,308,137239.79,Received,2023-06-06T03:34:32
467,PO-20467,Ramos Inc,2024-09-27,Thus,291,49780.72,Pending,2023-04-06T10:02:37
468,PO-20468,Howard Ltd,2025-05-27,Only,946,191000.41,Cancelled,2025-07-24T21:55:33
469,PO-20469,"Brown, Glass and Sampson",2023-09-11,Government,588,43465.11,Pending,2024-04-29T23:11:16
470,PO-20470,Velasquez Group,2023-03-20,Second,97,4377.90,Pending,2023-06-03T02:09:49
471,PO-20471,Jackson PLC,2022-12-18,Guy,414,94376.61,Received,2022-12-28T12:18:22
472,PO-20472,Sanders-Hancock,2024-07-28,Box,837,7093.14,Cancelled,2023-01-20T00:12:53
473,PO-20473,Davis Group,2024-10-02,Behind,189,199798.60,Received,2024-05-29T03:46:03
474,PO-20474,Ewing-Hartman,2025-06-04,Collection,843,155190.63,Cancelled,2022-12-26T01:48:26
475,PO-20475,Hall Group,2023-05-18,Attorney,270,29444.36,Pending,2023-10-30T02:48:21
476,PO-20476,"Marshall, Ramos and Rosario",2025-01-09,Bit,813,117866.34,Pending,2024-06-26T10:46:38
477,PO-20477,"Davis, Brown and Cook",2024-09-17,Expert,111,138380.16,Cancelled,2025-03-22T22:42:11
478,PO-20478,Jones Inc,2022-12-17,Card,875,24434.06,Cancelled,2023-03-31T01:15:28
479,PO-20479,Park-Gregory,2023-02-01,Reason,63,47473.51,Received,2024-01-24T11:48:58
480,PO-20480,Nguyen-Hernandez,2024-03-16,Street,193,5915.69,Received,2025-06-09T09:27:40
481,PO-20481,Henderson PLC,2024-05-31,Shake,108,60388.55,Cancelled,2023-09-29T14:50:20
482,PO-20482,"Petty, Woods and Beck",2023-07-20,Exactly,802,110167.49,Pending,2023-02-15T09:37:15
483,PO-20483,"Bowman, Brown and Thompson",2023-06-30,Him,903,8428.93,Received,2024-08-30T00:52:21
484,PO-20484,Owen PLC,2025-03-08,Point,765,198149.48,Received,2024-04-28T13:22:03
485,PO-20485,"Larson, Curry and Meyer",2024-08-16,Because,26,157979.18,Cancelled,2025-09-20T09:08:04
486,PO-20486,Phillips Ltd,2024-05-15,Hour,136,184895.20,Cancelled,2023-04-20T17:10:03
487,PO-20487,"Lewis, Jimenez and Robertson",2023-01-04,Act,367,137125.22,Cancelled,2025-09-10T11:35:50
488,PO-20488,Cook Inc,2025-07-31,Sure,558,161867.30,Received,2025-02-13T14:29:42
489,PO-20489,Lawson LLC,2023-11-26,Against,531,73785.07,Cancelled,2024-05-29T23:45:53
490,PO-20490,Smith Group,2024-05-01,Popular,100,119002.94,Received,2024-09-06T22:17:42
491,PO-20491,Werner Inc,2024-04-22,Pull,287,101276.86,Cancelled,2025-01-23T12:51:54
492,PO-20492,"Cruz, Moss and Wilson",2025-01-03,Charge,719,157929.54,Received,2025-04-09T12:01:21
493,PO-20493,Lang Inc,2024-02-01,Market,672,87896.49,Cancelled,2024-11-08T06:16:36
494,PO-20494,Payne-Jimenez,2024-10-10,Physical,902,31291.77,Pending,2024-03-30T23:32:34
495,PO-20495,"Smith, Pierce and Newman",2023-12-21,American,176,158190.19,Received,2024-07-29T01:07:22
496,PO-20496,Johnston LLC,2024-07-16,Any,994,198923.47,Pending,2023-09-15T02:30:00
